time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-02-18T14:34:49.460Z,33.9581667,-117.1241667,15.41,1.21,ml,59,36,0.04182,0.13,ci,ci38111488,2018-02-21T01:23:17.760Z,"7km WSW of Calimesa, CA",earthquake,0.13,0.2,0.1,21,reviewed,ci,ci
2018-02-18T14:34:19.940Z,37.6418343,-118.9369965,5.7,1.25,md,16,68,0.02427,0.03,nc,nc72971536,2018-02-18T16:31:02.849Z,"4km E of Mammoth Lakes, CA",earthquake,0.57,0.91,0.16,15,automatic,nc,nc
2018-02-18T14:17:07.170Z,44.7436667,-110.9878333,10.35,2.7,ml,27,35,0.02039,0.2,uu,uu60269887,2018-02-18T14:51:28.040Z,"12km NE of West Yellowstone, Montana",earthquake,0.37,0.51,0.336,5,reviewed,uu,uu
2018-02-18T14:12:57.250Z,19.797,-155.0635,19.84,1.8,md,43,198,0.09461,0.12,hv,hv70039807,2018-02-21T00:16:44.090Z,"3km ENE of Papa'ikou, Hawaii",earthquake,0.5,0.88,0.052,15,reviewed,hv,hv
2018-02-18T14:11:54.380Z,18.6798,-67.0668,6,1.76,md,3,306,0.2169,0.28,pr,pr2018049008,2018-02-18T17:32:55.377Z,"20km NNW of Isabela, Puerto Rico",earthquake,2.53,3.45,0.46,3,reviewed,pr,pr
2018-02-18T13:49:55.080Z,44.7466667,-110.9836667,9.91,2.91,ml,29,36,0.02043,0.19,uu,uu60269872,2018-02-18T14:45:06.040Z,"13km NE of West Yellowstone, Montana",earthquake,0.32,0.52,0.117,4,reviewed,uu,uu
2018-02-18T13:48:54.890Z,33.5178333,-116.7918333,6.65,0.34,ml,17,70,0.06577,0.07,ci,ci38111480,2018-02-21T01:14:50.677Z,"11km NE of Aguanga, CA",earthquake,0.16,0.4,0.142,10,reviewed,ci,ci
2018-02-18T13:43:16.330Z,37.6565,-118.8493333,2.02,0.19,md,8,143,0.02137,0.02,nc,nc72971521,2018-02-20T20:03:03.113Z,"12km E of Mammoth Lakes, CA",earthquake,0.64,2.2,0.389,7,reviewed,nc,nc
2018-02-18T13:42:54.969Z,62.3545,-149.1474,0,2.4,ml,,,,0.72,ak,ak18448578,2018-02-18T13:48:58.530Z,"42km ENE of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-02-18T13:41:02.090Z,63.4746,-146.1564,0,2.2,ml,,,,0.73,ak,ak18448573,2018-02-18T13:58:04.775Z,"64km SW of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-02-18T13:33:17.660Z,38.8055,-122.824501,2.47,1.03,md,7,88,0.004966,0.03,nc,nc72971516,2018-02-18T15:06:03.620Z,"7km WNW of The Geysers, CA",earthquake,0.44,1.09,0.17,2,automatic,nc,nc
2018-02-18T13:31:11.585Z,38.46,-118.2588,2,0.6,ml,6,111.11,0.066,0.157,nn,nn00622248,2018-02-18T23:56:02.744Z,"32km ESE of Hawthorne, Nevada",earthquake,,4.4,0.34,3,reviewed,nn,nn
2018-02-18T13:19:28.260Z,37.661,-118.8546667,2.11,0.64,md,10,145,0.02741,0.05,nc,nc72971501,2018-02-20T20:01:02.110Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.43,1.04,0.197,8,reviewed,nc,nc
2018-02-18T13:19:12.490Z,33.277,-115.9905,3.75,1.1,ml,52,68,0.004973,0.17,ci,ci38111472,2018-02-21T01:13:54.120Z,"4km SW of Salton City, CA",earthquake,0.18,0.23,0.138,25,reviewed,ci,ci
2018-02-18T13:17:26.620Z,33.527,-116.7186667,3.15,0.11,ml,18,145,0.04134,0.07,ci,ci38111464,2018-02-21T21:50:31.501Z,"5km SW of Anza, CA",earthquake,0.17,0.35,0.097,11,reviewed,ci,ci
2018-02-18T13:14:06.527Z,63.0986,-150.7804,119.4,1.7,ml,,,,0.38,ak,ak18448198,2018-02-18T13:17:23.343Z,"92km NNW of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2018-02-18T13:10:16.790Z,33.2426667,-116.3791667,8.42,0.78,ml,27,94,0.04077,0.22,ci,ci38111456,2018-02-20T19:01:55.883Z,"2km SSW of Borrego Springs, CA",earthquake,0.36,0.7,0.094,18,reviewed,ci,ci
2018-02-18T13:09:55.970Z,19.2243,-64.987,4,3.24,md,3,342,1.6113,0.1,pr,pr2018049007,2018-02-18T18:13:41.040Z,"112km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,8.29,7.93,0.21,3,reviewed,pr,pr
2018-02-18T13:05:28.000Z,61.3709,-146.7692,24.5,1.5,ml,,,,0.6,ak,ak18448195,2018-02-18T13:10:31.899Z,"35km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-02-18T13:04:19.430Z,33.3743333,-116.3656667,5.92,1.26,ml,54,78,0.04749,0.16,ci,ci38111448,2018-02-21T22:15:17.850Z,"13km N of Borrego Springs, CA",earthquake,0.2,0.52,0.142,23,reviewed,ci,ci
2018-02-18T12:39:22.400Z,33.504,-116.7946667,5.37,1.47,ml,62,31,0.07776,0.22,ci,ci38111440,2018-02-20T19:07:43.123Z,"9km NE of Aguanga, CA",earthquake,0.19,0.9,0.106,26,reviewed,ci,ci
2018-02-18T12:35:33.300Z,36.0861667,-117.8571667,1.95,1.35,ml,18,83,0.0314,0.09,ci,ci38111432,2018-02-21T01:06:57.952Z,"9km ENE of Coso Junction, CA",earthquake,0.17,0.17,0.249,16,reviewed,ci,ci
2018-02-18T12:34:20.330Z,33.4926667,-116.7853333,3.7,0.21,ml,12,80,0.0829,0.05,ci,ci38111424,2018-02-20T19:11:34.514Z,"9km NE of Aguanga, CA",earthquake,0.19,1.03,0.135,5,reviewed,ci,ci
2018-02-18T12:31:48.561Z,37.2613,-118.2067,7.4,0.3,ml,4,223.63,0.117,0.1446,nn,nn00622247,2018-02-18T23:46:47.801Z,"12km NE of Big Pine, California",earthquake,,42.9,0.37,3,reviewed,nn,nn
2018-02-18T12:29:04.790Z,44.7415,-110.9786667,8.04,2.48,ml,16,94,0.02649,0.14,uu,uu60014874,2018-02-22T00:07:16.180Z,"13km NE of West Yellowstone, Montana",earthquake,0.3,0.75,0.003,2,reviewed,uu,uu
2018-02-18T12:28:43.460Z,44.7425,-110.975,6.49,1.74,ml,15,99,0.02786,0.1,uu,uu60269812,2018-02-22T00:01:34.870Z,"13km NE of West Yellowstone, Montana",earthquake,0.29,0.69,0.009,2,reviewed,uu,uu
2018-02-18T12:27:47.840Z,44.7413333,-110.9798333,7.12,2.42,ml,14,93,0.02599,0.08,uu,uu60269817,2018-02-21T23:56:51.820Z,"13km NE of West Yellowstone, Montana",earthquake,0.36,0.57,0.116,3,reviewed,uu,uu
2018-02-18T12:25:39.700Z,63.4314,-151.3204,0,1.8,ml,,,,0.54,ak,ak18447810,2018-02-18T12:30:04.254Z,"118km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-18T12:22:59.754Z,36.6097,-115.729,0,0.5,ml,12,273.45,0.195,0.1728,nn,nn00622202,2018-02-18T19:27:19.511Z,"50km NNE of Pahrump, Nevada",earthquake,,0,0.57,5,reviewed,nn,nn
2018-02-18T12:15:32.170Z,66.2324,-150.0306,0,1.8,ml,,,,0.89,ak,ak18447808,2018-02-18T12:21:39.968Z,"114km S of Coldfoot, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-02-18T12:11:24.380Z,44.4098,149.1611,41.9,4.4,mb,,180,4.726,0.59,us,us2000d46e,2018-02-18T12:25:47.040Z,"136km SE of Kuril'sk, Russia",earthquake,8,9.5,0.078,48,reviewed,us,us
2018-02-18T11:53:50.510Z,38.8269997,-122.7968369,1.19,1.39,md,23,47,0.01095,0.04,nc,nc72971486,2018-02-18T13:44:03.451Z,"6km W of Cobb, CA",earthquake,0.22,0.37,0.2,5,automatic,nc,nc
2018-02-18T11:47:39.850Z,38.8186684,-122.7925034,2.09,0.53,md,10,98,0.0107,0.02,nc,nc72971481,2018-02-18T13:16:02.377Z,"6km NW of The Geysers, CA",earthquake,0.29,0.56,0.02,2,automatic,nc,nc
2018-02-18T11:26:27.755Z,39.3567,-120.0246,3.1,0.5,ml,5,107.62,0.065,0.0924,nn,nn00622245,2018-02-18T23:40:37.299Z,"12km NNW of Incline Village, Nevada",earthquake,,7.6,0.37,3,reviewed,nn,nn
2018-02-18T11:20:05.661Z,56.5997,-148.7852,0,3.3,ml,,,,0.69,ak,ak18447448,2018-02-18T11:55:17.536Z,"255km ESE of Kodiak, Alaska",earthquake,,9.1,,,automatic,ak,ak
2018-02-18T11:19:54.340Z,36.9814987,-121.6455002,4.41,1.5,md,10,62,0.05219,0.05,nc,nc72971476,2018-02-18T12:48:03.310Z,"7km WSW of Gilroy, CA",earthquake,0.32,0.89,0.12,10,automatic,nc,nc
2018-02-18T11:18:47.930Z,33.4106667,-116.3428333,8.74,0.6,ml,30,119,0.08615,0.18,ci,ci38111416,2018-02-21T22:06:29.399Z,"18km N of Borrego Springs, CA",earthquake,0.27,0.93,0.111,14,reviewed,ci,ci
2018-02-18T11:13:51.840Z,38.8268318,-122.796669,1.01,1.67,md,27,36,0.01257,0.04,nc,nc72971466,2018-02-18T11:56:03.210Z,"6km W of Cobb, CA",earthquake,0.19,0.34,0.09,9,automatic,nc,nc
2018-02-18T10:07:55.100Z,44.742,-110.9856667,7.93,2.38,ml,14,104,0.02266,0.1,uu,uu60269667,2018-02-21T23:52:12.150Z,"12km NE of West Yellowstone, Montana",earthquake,0.29,0.54,0.059,2,reviewed,uu,uu
2018-02-18T10:01:41.790Z,37.1463,140.1669,106.59,4.6,mb,,115,0.875,0.71,us,us2000d45b,2018-02-19T07:10:46.712Z,"22km NNE of Kuroiso, Japan",earthquake,6.6,6.7,0.065,70,reviewed,us,us
2018-02-18T09:54:26.211Z,36.6079,-115.8043,2,0.9,ml,25,80.21,0.138,0.1636,nn,nn00622166,2018-02-18T16:28:38.973Z,"47km NNE of Pahrump, Nevada",earthquake,,11.4,0.29,16,reviewed,nn,nn
2018-02-18T09:41:06.020Z,33.5043333,-116.7905,5.51,0.16,ml,24,36,0.07539,0.11,ci,ci38111408,2018-02-21T00:52:56.679Z,"10km NE of Aguanga, CA",earthquake,0.17,0.78,0.066,10,reviewed,ci,ci
2018-02-18T09:33:31.659Z,39.4489,-118.4542,12.2,0.9,ml,6,187.74,0.294,0.1207,nn,nn00622243,2018-02-18T23:34:25.134Z,"27km E of Fallon, Nevada",earthquake,,5.8,0.42,4,reviewed,nn,nn
2018-02-18T09:30:28.659Z,63.1061,-151.5405,0,1.7,ml,,,,0.72,ak,ak18447038,2018-02-18T09:47:03.199Z,"113km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-02-18T09:20:31.650Z,38.8258324,-122.8548355,2.05,0.56,md,9,132,0.002336,0.03,nc,nc72971436,2018-02-18T11:28:03.159Z,"10km WNW of The Geysers, CA",earthquake,0.43,0.58,0.01,2,automatic,nc,nc
2018-02-18T09:16:46.680Z,44.744,-110.987,8.78,2.6,ml,18,66,0.02053,0.18,uu,uu60269602,2018-02-18T17:19:16.495Z,"12km NE of West Yellowstone, Montana",earthquake,0.4,0.75,0.145,4,reviewed,uu,uu
2018-02-18T09:12:43.770Z,33.9171667,-117.0595,13.34,1.42,ml,60,33,0.06576,0.19,ci,ci38111376,2018-02-20T18:59:20.864Z,"8km W of Beaumont, CA",earthquake,0.21,0.48,0.124,24,reviewed,ci,ci
2018-02-18T09:09:37.830Z,19.4153,-65.0488,82,3.65,md,12,327,1.5037,0.43,pr,pr2018049005,2018-02-18T09:58:07.040Z,"133km NNW of Road Town, British Virgin Islands",earthquake,5.98,12.93,0.11,11,reviewed,pr,pr
2018-02-18T08:52:46.804Z,39.3433,-120.0243,5.4,1,ml,18,44.21,0.052,0.1664,nn,nn00622240,2018-02-18T23:06:44.659Z,"11km NNW of Incline Village, Nevada",earthquake,,1.7,0.31,6,reviewed,nn,nn
2018-02-18T08:50:49.856Z,39.349,-120.022,4.6,0.6,ml,9,79.83,0.058,0.2005,nn,nn00622239,2018-02-18T22:51:14.437Z,"11km NNW of Incline Village, Nevada",earthquake,,2.8,0.39,5,reviewed,nn,nn
2018-02-18T08:50:42.920Z,38.8213348,-122.8443298,1.69,1.17,md,17,75,0.007479,0.03,nc,nc72971411,2018-02-18T11:02:04.118Z,"9km WNW of The Geysers, CA",earthquake,0.24,0.43,0.14,5,automatic,nc,nc
2018-02-18T08:47:01.924Z,39.3452,-120.0241,5.7,0.8,ml,15,61.84,0.054,0.1679,nn,nn00622237,2018-02-18T22:41:55.997Z,"11km NNW of Incline Village, Nevada",earthquake,,1.9,0.27,4,reviewed,nn,nn
2018-02-18T08:46:13.980Z,39.3446655,-120.0243301,-2,1.97,md,10,74,0.2298,0.04,nc,nc72971406,2018-02-20T19:59:29.671Z,"12km N of Tahoe Vista, CA",earthquake,0.36,3.74,0.04,9,automatic,nc,nc
2018-02-18T08:38:34.420Z,61.3689,-147.2554,19.8,1.9,ml,,,,0.7,ak,ak18446676,2018-02-18T08:46:41.957Z,"55km WNW of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-02-18T08:20:06.530Z,56.2381,-150.0088,10,3.9,mb,,153,2.058,0.54,us,us2000d44j,2018-02-18T08:39:35.040Z,"226km SE of Kodiak, Alaska",earthquake,4.5,1.9,0.229,6,reviewed,us,us
2018-02-18T08:16:27.783Z,61.7681,-146.5363,19.9,1.9,ml,,,,0.83,ak,ak18446318,2018-02-18T08:20:52.912Z,"64km SW of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-02-18T08:15:55.880Z,37.4066667,-118.565,10.8,1.31,md,9,89,0.05343,0.05,nc,nc72971396,2018-02-21T00:22:03.571Z,"3km ESE of Round Valley, CA",earthquake,0.5,0.57,0.369,8,reviewed,nc,nc
2018-02-18T08:14:31.570Z,18.6418,-66.7538,65,2.7,md,14,227,0.2782,0.31,pr,pr2018049006,2018-02-18T13:40:34.372Z,"18km NNE of Hatillo, Puerto Rico",earthquake,1.33,1.37,0.26,13,reviewed,pr,pr
2018-02-18T08:13:45.580Z,37.4038315,-118.5605011,12.5,2.02,md,14,84,0.05063,0.03,nc,nc72971391,2018-02-18T19:08:42.648Z,"4km ESE of Round Valley, CA",earthquake,0.38,1.03,0.17,10,automatic,nc,nc
2018-02-18T08:07:28.110Z,36.4646667,-121.0413333,5.83,2.56,md,76,103,0.04374,0.07,nc,nc72971386,2018-02-21T07:23:03.157Z,"12km SE of Pinnacles, CA",earthquake,0.14,0.27,0.185,97,reviewed,nc,nc
2018-02-18T07:51:51.417Z,63.6076,-149.9051,140.2,2.8,ml,,,,0.41,ak,ak18446291,2018-02-18T08:18:15.040Z,"53km WNW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-02-18T07:43:46.400Z,-39.9462,176.2841,18.69,4.7,mwr,,96,0.733,1.12,us,us2000d43z,2018-02-19T10:48:29.009Z,"59km SW of Hastings, New Zealand",earthquake,4.1,4.1,0.049,40,reviewed,us,us
2018-02-18T07:41:20.509Z,36.7903,-116.0473,6.6,-0.2,ml,8,144.15,0.055,0.1023,nn,nn00622233,2018-02-18T21:52:26.430Z,"64km N of Pahrump, Nevada",earthquake,,2.4,0.2,4,reviewed,nn,nn
2018-02-18T07:36:49.581Z,60.6468,-151.8777,74.6,1.8,ml,,,,0.54,ak,ak18446285,2018-02-18T07:44:20.792Z,"32km W of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-02-18T07:31:47.000Z,19.3438339,-155.3090057,1.82,2.43,ml,49,41,0.01103,0.2,hv,hv70039687,2018-02-18T07:37:25.420Z,"12km SW of Volcano, Hawaii",earthquake,0.26,0.51,0.21,20,automatic,hv,hv
2018-02-18T07:30:11.164Z,38.4548,-118.2594,5.9,0.2,ml,4,154.87,0.064,0.1278,nn,nn00622155,2018-02-18T16:19:19.388Z,"32km ESE of Hawthorne, Nevada",earthquake,,10.6,0,1,reviewed,nn,nn
2018-02-18T07:27:56.681Z,60.9828,-149.1501,17.9,1.7,ml,,,,0.47,ak,ak18445955,2018-02-18T07:32:59.930Z,"34km NW of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-02-18T07:26:56.060Z,-6.0345,147.3428,95.4,4.6,mb,,81,3.353,0.97,us,us2000d43u,2018-02-18T07:45:31.040Z,"85km NNE of Lae, Papua New Guinea",earthquake,8.7,8.7,0.101,29,reviewed,us,us
2018-02-18T07:13:47.920Z,33.4951667,-116.7943333,4.4,0.35,ml,20,61,0.08471,0.1,ci,ci38111328,2018-02-20T19:11:07.899Z,"9km NE of Aguanga, CA",earthquake,0.17,0.42,0.188,8,reviewed,ci,ci
2018-02-18T07:11:43.164Z,67.4006,-147.1726,0,1.8,ml,,,,0.9,ak,ak18445946,2018-02-18T07:18:46.368Z,"106km SW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-18T07:04:43.910Z,-6.0462,100.7918,10.84,4.9,mb,,100,2.729,0.82,us,us2000d43n,2018-02-21T06:55:55.482Z,"297km SSW of Bengkulu, Indonesia",earthquake,7.6,4.3,0.072,60,reviewed,us,us
2018-02-18T07:03:40.097Z,63.0462,-150.858,122.2,1.5,ml,,,,0.32,ak,ak18445943,2018-02-18T07:09:20.164Z,"89km NNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-02-18T06:46:41.206Z,38.4862,-118.4268,1.4,0.1,ml,5,137.63,0.087,0.0896,nn,nn00622220,2018-02-18T21:43:10.349Z,"17km ESE of Hawthorne, Nevada",earthquake,,3.4,0.31,2,reviewed,nn,nn
2018-02-18T06:46:38.660Z,18.6088,-66.8771,65,3.07,md,10,233,0.2734,0.42,pr,pr2018049004,2018-02-18T07:45:04.304Z,"14km NNW of Hatillo, Puerto Rico",earthquake,1.72,1.84,0.25,9,reviewed,pr,pr
2018-02-18T06:41:55.240Z,37.1293333,-121.5265,7.05,0.73,md,18,103,0.07109,0.06,nc,nc72971376,2018-02-21T02:36:34.524Z,"9km ENE of San Martin, CA",earthquake,0.25,0.78,0.149,13,reviewed,nc,nc
2018-02-18T06:39:31.425Z,60.4934,-141.3998,0,1.3,ml,,,,0.26,ak,ak18445924,2018-02-18T06:42:14.614Z,"74km NE of Cape Yakataga, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-02-18T06:37:15.460Z,36.5735016,-121.171669,5.39,0.95,md,7,158,0.01489,0.04,nc,nc72971371,2018-02-18T08:42:03.303Z,"5km NNW of Pinnacles, CA",earthquake,0.47,0.78,0.26,7,automatic,nc,nc
2018-02-18T06:11:37.384Z,39.3421,-120.0163,5.1,0.6,ml,10,82.49,0.052,0.1113,nn,nn00622194,2018-02-18T18:03:58.959Z,"10km NNW of Incline Village, Nevada",earthquake,,3.4,0.36,4,reviewed,nn,nn
2018-02-18T06:10:15.240Z,44.7391667,-110.988,6.69,2.69,ml,12,74,0.02396,0.11,uu,uu60269402,2018-02-18T07:48:13.470Z,"12km NE of West Yellowstone, Montana",earthquake,0.41,0.78,0.149,4,reviewed,uu,uu
2018-02-18T06:00:55.610Z,39.3443333,-120.0206667,-1.34,2.08,md,23,74,0.2326,0.05,nc,nc72971366,2018-02-22T03:49:04.174Z,"12km N of Kings Beach, CA",earthquake,0.24,3.9,0.213,12,reviewed,nc,nc
2018-02-18T05:54:42.473Z,60.113,-141.4244,19.4,1.3,ml,,,,0.08,ak,ak18445588,2018-02-18T06:01:30.673Z,"56km E of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-02-18T05:53:02.480Z,44.7455,-110.9968333,10.13,2.91,md,23,40,0.01534,0.21,uu,uu60269362,2018-02-18T06:27:09.640Z,"13km NE of West Yellowstone, Montana",earthquake,0.38,0.61,0.217,14,reviewed,uu,uu
2018-02-18T05:49:44.640Z,32.5213333,-115.266,22.92,2.73,ml,33,92,0.1068,0.25,ci,ci38111320,2018-02-20T19:02:01.022Z,"10km ESE of Puebla, B.C., MX",earthquake,0.44,0.87,0.216,56,reviewed,ci,ci
2018-02-18T05:47:10.360Z,38.8193321,-122.7799988,1.82,0.75,md,8,98,0.006088,0.02,nc,nc72971361,2018-02-18T07:50:03.738Z,"5km W of Cobb, CA",earthquake,0.44,0.81,0.17,2,automatic,nc,nc
2018-02-18T05:43:59.774Z,38.4621,-118.2553,2.5,0.5,ml,5,161.89,0.069,0.111,nn,nn00622218,2018-02-18T21:30:52.051Z,"32km ESE of Hawthorne, Nevada",earthquake,,4.5,0,1,reviewed,nn,nn
2018-02-18T05:37:46.540Z,44.7461667,-110.9881667,9.68,2.93,md,24,49,0.01837,0.21,uu,uu60269347,2018-02-18T06:09:39.890Z,"12km NE of West Yellowstone, Montana",earthquake,0.38,0.66,0.176,11,reviewed,uu,uu
2018-02-18T05:35:32.430Z,33.491,-116.7936667,4.23,1,ml,52,30,0.08788,0.14,ci,ci38111312,2018-02-21T00:51:00.120Z,"8km NE of Aguanga, CA",earthquake,0.12,0.33,0.175,23,reviewed,ci,ci
2018-02-18T05:32:45.990Z,37.3510017,-121.7183304,4.14,1.2,md,8,132,0.04581,0.04,nc,nc72971351,2018-02-18T07:22:02.684Z,"10km E of Alum Rock, CA",earthquake,0.39,0.92,0.18,7,automatic,nc,nc
2018-02-18T05:29:45.266Z,61.39,-139.9263,4.2,0.6,ml,,,,0.58,ak,ak18445586,2018-02-18T10:37:19.325Z,"148km WNW of Haines Junction, Canada",earthquake,,5.5,,,reviewed,ak,ak
2018-02-18T05:22:37.306Z,39.3422,-120.0173,4.9,0.7,ml,10,66.93,0.052,0.1365,nn,nn00622193,2018-02-18T18:00:50.360Z,"10km NNW of Incline Village, Nevada",earthquake,,2.6,0.2,4,reviewed,nn,nn
2018-02-18T05:16:27.860Z,33.495,-116.7906667,4.81,0.2,ml,17,117,0.08317,0.08,ci,ci38111304,2018-02-21T00:44:56.875Z,"9km NE of Aguanga, CA",earthquake,0.21,0.75,0.164,7,reviewed,ci,ci
2018-02-18T05:04:54.150Z,38.8040009,-122.8183365,3.03,1.21,md,13,103,0.009766,0.04,nc,nc72971346,2018-02-18T06:56:03.637Z,"6km WNW of The Geysers, CA",earthquake,0.43,0.54,0.2,3,automatic,nc,nc
2018-02-18T05:01:12.120Z,33.6545,-116.7086667,15.5,0.3,ml,21,93,0.05671,0.18,ci,ci38111296,2018-02-20T19:07:37.748Z,"10km S of Idyllwild, CA",earthquake,0.44,0.53,0.111,10,reviewed,ci,ci
2018-02-18T04:54:18.280Z,33.2731667,-116.2781667,5.17,1.01,ml,40,57,0.08278,0.19,ci,ci38111288,2018-02-21T00:40:47.920Z,"9km ENE of Borrego Springs, CA",earthquake,0.25,0.63,0.175,22,reviewed,ci,ci
2018-02-18T04:47:21.860Z,-4.9053,130.486,115.18,5,mww,,17,2.643,0.92,us,us2000d42b,2018-02-18T21:57:08.040Z,"246km SE of Amahai, Indonesia",earthquake,6.5,4.5,0.073,18,reviewed,us,us
2018-02-18T04:44:49.610Z,35.7969,-98.5617,4.32,3,mb_lg,,37,0.183,0.56,us,us2000d426,2018-02-20T12:50:05.082Z,"14km WSW of Watonga, Oklahoma",earthquake,2.8,7.8,0.055,86,reviewed,us,us
2018-02-18T04:41:54.151Z,38.3801,-118.8568,5.9,0.6,ml,7,218.88,0.105,0.154,nn,nn00622216,2018-02-18T21:21:36.986Z,"25km SW of Hawthorne, Nevada",earthquake,,4.7,0.4,3,reviewed,nn,nn
2018-02-18T04:41:35.390Z,56.161,-149.76,19.06,3.2,ml,,210,2.217,0.62,us,us2000d45f,2018-02-18T22:06:32.040Z,"242km SE of Kodiak, Alaska",earthquake,8.4,9.6,0.051,50,reviewed,us,us
2018-02-18T04:28:28.820Z,44.7444992,-110.9778366,7.66,2.57,ml,23,43,0.02504,0.36,uu,uu60269242,2018-02-18T22:12:08.040Z,"13km NE of West Yellowstone, Montana",earthquake,0.68,0.95,0.27,5,reviewed,uu,uu
2018-02-18T04:27:40.020Z,37.5491667,-118.992,3.3,0.26,md,8,258,0.0671,0.03,nc,nc72971341,2018-02-20T19:53:02.089Z,"10km S of Mammoth Lakes, CA",earthquake,0.64,0.93,0.075,6,reviewed,nc,nc
2018-02-18T04:26:31.750Z,33.4838333,-116.7945,3.4,1.94,ml,77,36,0.09435,0.21,ci,ci38111264,2018-02-20T19:05:40.446Z,"8km NE of Aguanga, CA",earthquake,0.17,0.6,0.18,26,reviewed,ci,ci
2018-02-18T04:19:11.170Z,33.3735,-116.3581667,7.55,0.61,ml,26,126,0.04725,0.15,ci,ci38111256,2018-02-21T22:10:10.990Z,"13km N of Borrego Springs, CA",earthquake,0.33,0.81,0.114,13,reviewed,ci,ci
2018-02-18T04:07:21.640Z,46.4676667,-119.4365,16.9,0.7,ml,13,82,0.07265,0.08,uw,uw61349887,2018-02-19T00:08:27.940Z,"19km NNW of West Richland, Washington",earthquake,0.39,0.76,0.155,8,reviewed,uw,uw
2018-02-18T03:53:55.920Z,33.3465,-116.2385,10.59,1.16,ml,53,72,0.1095,0.19,ci,ci38111248,2018-02-21T00:30:59.616Z,"16km NE of Borrego Springs, CA",earthquake,0.21,0.54,0.203,27,reviewed,ci,ci
2018-02-18T03:52:24.073Z,38.4601,-118.2537,2.5,0.4,ml,5,160.74,0.07,0.1075,nn,nn00622215,2018-02-18T21:18:29.819Z,"33km ESE of Hawthorne, Nevada",earthquake,,3.5,0,1,reviewed,nn,nn
2018-02-18T03:44:13.020Z,32.3208,105.2472,16.66,4.8,mb,,47,4.167,0.75,us,us2000d41s,2018-02-18T05:58:16.040Z,"4km WNW of Qifo, China",earthquake,8.5,3.9,0.049,129,reviewed,us,us
2018-02-18T03:40:27.243Z,38.4596,-118.2542,2.4,0.6,ml,5,160.17,0.069,0.1314,nn,nn00622213,2018-02-18T21:03:06.945Z,"33km ESE of Hawthorne, Nevada",earthquake,,3.1,0,1,reviewed,nn,nn
2018-02-18T03:26:47.903Z,38.4586,-118.2539,1.7,0.4,ml,6,114.22,0.069,0.1395,nn,nn00622211,2018-02-18T20:57:00.398Z,"33km ESE of Hawthorne, Nevada",earthquake,,3.2,0.17,2,reviewed,nn,nn
2018-02-18T03:14:40.910Z,33.0435,-116.4188333,2.8,0.57,ml,23,68,0.1511,0.23,ci,ci38111224,2018-02-20T19:08:44.432Z,"18km ESE of Julian, CA",earthquake,0.42,1.81,0.145,7,reviewed,ci,ci
2018-02-18T03:11:10.830Z,64.8603,-148.9648,15.4,1.5,ml,,,,0.87,ak,ak18444869,2018-02-18T03:17:49.351Z,"32km NNE of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-02-18T02:55:07.980Z,33.4906667,-116.793,3.96,0.41,ml,23,66,0.08787,0.12,ci,ci38111200,2018-02-20T19:02:00.094Z,"8km NE of Aguanga, CA",earthquake,0.22,0.49,0.166,13,reviewed,ci,ci
2018-02-18T02:54:54.280Z,-58.5856,-25.9117,59.92,5.3,mb,,27,7.274,0.75,us,us2000d41i,2018-02-18T03:27:47.040Z,"60km NE of Bristol Island, South Sandwich Islands",earthquake,9.4,4.5,0.052,125,reviewed,us,us
2018-02-18T02:54:32.870Z,36.5063324,-121.0910034,4.48,1.24,md,9,78,0.01166,0.01,nc,nc72971316,2018-02-18T05:16:03.432Z,"6km ESE of Pinnacles, CA",earthquake,0.31,0.6,0.16,7,automatic,nc,nc
2018-02-18T02:53:49.230Z,34.2031667,-117.8456667,2.37,0.59,ml,9,102,0.04147,0.14,ci,ci38111208,2018-02-20T18:07:02.508Z,"8km NNE of Glendora, CA",earthquake,0.37,0.52,0.151,2,reviewed,ci,ci
