,Country,Year,Rank,Total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention
146,Slovak Republic,2018-01-01,147th,42.47488888000861,2.1,5.0,6.6000000000000005,4.323669754203948,3.2,3.9000000000000004,4.3,2.1,2.45121912580466,1.9999999999999998,3.5,3.0
147,Poland,2018-01-01,148th,41.46116976149038,2.1,4.2,5.9,3.9,2.7,4.461169761490381,3.6,1.9999999999999998,3.7,2.7,3.3000000000000003,2.9
148,Spain,2018-01-01,149th,41.38298112031969,3.0999999999999996,7.1819999999999995,5.8,4.9,3.2,1.5999999999999999,6.8,1.9436962427973974,1.5,1.7,1.927489168115624,1.7297957094066652
149,Chile,2018-01-01,150th,40.69103612258534,3.5,2.2,3.3000000000000003,3.5,5.4,4.1,3.0,3.7,3.134211980136083,5.0,2.056824142449256,1.8
150,Mauritius,2018-01-01,151st,40.49020053885572,1.9999999999999998,3.2,3.46692672330755,4.3,3.2,4.604406459498729,2.7,3.0,3.6999999999999997,3.3000000000000003,2.6188673560494395,4.4
151,Lithuania,2018-01-01,152nd,39.40955428935555,2.88421247355877,3.0,4.1000000000000005,4.2,4.2,4.2550495581155126,2.4000000000000004,3.2,2.209808547193247,2.5,2.1604837104880166,4.3
152,Czech Republic,2018-01-01,153rd,39.047601456270876,2.9,5.3,5.1,4.3,2.4000000000000004,2.5,5.0,2.3000000000000003,2.247601456270883,1.0999999999999999,3.5,2.4000000000000004
153,United States,2018-01-01,154th,37.7,3.4643290185180695,5.8,6.1,2.25837809808753,4.0,2.1849596117006445,2.4,1.3,3.2916252565479747,3.3,2.1,1.5
154,Malta,2018-01-01,155th,36.2062447804085,3.3000000000000003,2.0,3.6,4.0,2.3000000000000003,3.4000000000000004,3.6,1.7,3.0,2.2,4.106244780408491,3.0
155,South Korea,2018-01-01,156th,35.73391458947191,2.4,3.9,2.6,1.9691760786652517,2.7,3.726028002436742,3.9000000000000004,1.5999999999999999,3.1583981226898326,2.6,1.8803123856800878,5.3
156,Uruguay,2018-01-01,157th,35.444748420198586,4.1,2.7,2.2918032869878417,3.5,3.8,4.1000000000000005,0.7,2.778225248994562,3.089856014108476,3.5,2.4272100487901485,2.4576538213175523
157,Japan,2018-01-01,158th,34.47489966723306,1.9000000000000001,2.6,3.4000000000000004,3.8,1.3,3.5,0.8999999999999999,1.9000000000000001,3.0748996672330575,4.5,4.1000000000000005,3.5
158,United Kingdom,2018-01-01,159th,34.29882224337588,3.2,5.0,6.4,3.6,3.7,2.421626353274098,1.8,1.3472112469160173,1.7836200764450427,2.1,1.9463645667407221,1.0
159,France,2018-01-01,160th,32.22701109659329,3.1999999999999997,1.9,7.0,4.0,2.9000000000000004,2.4577396810682153,0.9708500319343836,1.1313011765938836,1.8884204594381027,2.5,2.478699747558709,1.8
160,Singapore,2018-01-01,161st,30.421202731235,1.3,4.0,2.3000000000000003,1.7,3.5,3.0,3.9212027312350006,1.0,4.9,2.2,1.4,1.2
161,Slovenia,2018-01-01,162nd,30.33350186495465,1.3,2.0,4.5,3.5045151864518003,3.1,3.2821943519816967,2.4000000000000004,1.3467923265211486,1.2,1.9999999999999998,3.7,1.9999999999999998
162,Belgium,2018-01-01,163rd,29.653650451578354,2.3,4.4,4.6000000000000005,4.5,2.4000000000000004,1.7000000000000002,1.7,1.9999999999999998,1.2,1.7,2.453650451578354,0.7
163,Portugal,2018-01-01,164th,27.273450536625276,1.0,2.5,2.2,4.8,2.2,1.9000000000000001,1.3,2.5,1.5,2.6,2.132127106005565,2.6413234306197104
164,Austria,2018-01-01,165th,26.181880301496445,1.3,3.2,4.8,1.9090511568330917,2.6,1.2,1.4,1.0097426580024758,0.9630864866608805,1.5999999999999999,5.3,0.8999999999999999
165,Netherlands,2018-01-01,165th,26.16998872873363,1.8,3.4,4.5,2.4000000000000004,1.9000000000000001,2.4715705307086386,1.0,0.7984181980249936,1.0,2.2,3.5,1.2
166,Germany,2018-01-01,167th,25.83337235566515,2.0,2.6,4.9,1.9000000000000001,2.7,2.0311680681292295,0.7,0.9022042875359231,0.8,1.7,4.9,0.7
167,Canada,2018-01-01,168th,21.505583938323312,2.5,2.5,3.1,1.7761412043387326,2.2,2.0,0.7,1.2,1.3294427339845811,1.5999999999999999,1.9000000000000001,0.7
168,New Zealand,2018-01-01,169th,20.888699780987427,1.5,1.4,3.3000000000000003,3.3000000000000003,1.9999999999999998,2.4,0.6000000000000001,1.0999999999999999,0.8266221611996114,1.8,1.7620776197878167,0.8999999999999999
169,Sweden,2018-01-01,170th,20.818812325589526,2.4,1.8,1.8,1.6,1.6,1.2,0.8,0.9,0.9,1.7,5.218812325589527,0.9
170,Australia,2018-01-01,170th,20.77076600209908,2.4,1.7,3.6,1.857739095757196,1.9000000000000001,1.3130269063418871,0.7,1.2,1.9999999999999998,1.4000000000000001,1.9999999999999998,0.7
171,Luxembourg,2018-01-01,170th,20.757276455472248,1.4,3.4,2.8000000000000003,1.2982844587047833,1.3,1.8,0.7,1.8,0.9506817899884475,1.3083102067790164,3.2,0.8
172,Ireland,2018-01-01,173rd,20.7393047786885,2.4,1.5,1.0999999999999999,3.1,1.9000000000000001,2.565197146093479,0.7,1.441695562783806,1.7,1.5324120698112162,1.7,1.0999999999999999
173,Iceland,2018-01-01,174th,20.3,0.8,1.8,1.1,3.2,0.9,2.6,1.0,1.0,0.8,1.4,1.8,3.9
174,Denmark,2018-01-01,175th,19.785177227543933,1.4,1.4,4.4,1.7338601032315033,1.3,1.9721189139015114,0.9,0.9365423082825688,1.2,1.7,2.142655902128352,0.7
175,Switzerland,2018-01-01,176th,19.20952631375106,1.4000000000000001,1.0,3.6,1.9999999999999998,1.9000000000000001,1.8,0.7,0.9329727415066151,1.5,1.2,2.4765535722444447,0.7
176,Norway,2018-01-01,177th,18.25872156828166,1.8,1.1,3.4,2.0,1.0,1.4,0.6,0.8,0.9,1.3,2.858721568281659,1.1
177,Finland,2018-01-01,178th,17.934251926521828,2.2,1.4,1.5,3.2,0.7,2.341068362860079,0.9,0.7,0.7,1.1,2.1931835636617505,1.0
